image_id,class_name,class_id,split
sprayer_0007.png,sprayer,2,train
sprayer_0008.png,sprayer,2,test
sprayer_0009.png,sprayer,2,val
sprayer_0010.png,sprayer,2,train
sprayer_0011.png,sprayer,2,val
sprayer_0012.png,sprayer,2,train
sprayer_0013.png,sprayer,2,val
sprayer_0014.png,sprayer,2,train
sprayer_0015.png,sprayer,2,train
sprayer_0016.png,sprayer,2,train
sprayer_0017.png,sprayer,2,train
sprayer_0018.png,sprayer,2,val
sprayer_0019.png,sprayer,2,train
sprayer_0020.png,sprayer,2,train
sprayer_0021.png,sprayer,2,val
sprayer_0022.png,sprayer,2,val
sprayer_0023.png,sprayer,2,train
sprayer_0024.png,sprayer,2,test
sprayer_0025.png,sprayer,2,test
sprayer_0026.png,sprayer,2,val
sprayer_0027.png,sprayer,2,train
sprayer_0028.png,sprayer,2,train
sprayer_0029.png,sprayer,2,val
sprayer_0030.png,sprayer,2,train
sprayer_0031.png,sprayer,2,train
sprayer_0032.png,sprayer,2,train
sprayer_0033.png,sprayer,2,val
sprayer_0034.png,sprayer,2,train
sprayer_0035.png,sprayer,2,val
sprayer_0036.png,sprayer,2,train
sprayer_0037.png,sprayer,2,train
sprayer_0038.png,sprayer,2,train
sprayer_0039.png,sprayer,2,val
sprayer_0040.png,sprayer,2,train
sprayer_0041.png,sprayer,2,test
sprayer_0042.png,sprayer,2,train
sprayer_0043.png,sprayer,2,train
sprayer_0044.png,sprayer,2,train
sprayer_0045.png,sprayer,2,train
sprayer_0046.png,sprayer,2,train
sprayer_0047.png,sprayer,2,train
sprayer_0048.png,sprayer,2,train
sprayer_0049.png,sprayer,2,val
sprayer_0050.png,sprayer,2,train
sprayer_0051.png,sprayer,2,train
sprayer_0052.png,sprayer,2,train
sprayer_0053.png,sprayer,2,train
sprayer_0054.png,sprayer,2,val
sprayer_0055.png,sprayer,2,train
sprayer_0056.png,sprayer,2,train
sprayer_0057.png,sprayer,2,val
sprayer_0058.png,sprayer,2,val
sprayer_0059.png,sprayer,2,test
sprayer_0060.png,sprayer,2,val
sprayer_0061.png,sprayer,2,val
sprayer_0062.png,sprayer,2,val
sprayer_0063.png,sprayer,2,train
sprayer_0064.png,sprayer,2,train
sprayer_0065.png,sprayer,2,val
sprayer_0066.png,sprayer,2,train
sprayer_0067.png,sprayer,2,train
sprayer_0068.png,sprayer,2,train
sprayer_0069.png,sprayer,2,val
sprayer_0070.png,sprayer,2,train
sprayer_0071.png,sprayer,2,val
sprayer_0072.png,sprayer,2,train
sprayer_0073.png,sprayer,2,train
sprayer_0074.png,sprayer,2,train
sprayer_0075.png,sprayer,2,train
sprayer_0076.png,sprayer,2,val
sprayer_0077.png,sprayer,2,train
sprayer_0078.png,sprayer,2,val
sprayer_0079.png,sprayer,2,train
sprayer_0080.png,sprayer,2,train
sprayer_0081.png,sprayer,2,train
sprayer_0082.png,sprayer,2,train
sprayer_0083.png,sprayer,2,val
sprayer_0084.png,sprayer,2,train
sprayer_0085.png,sprayer,2,test
sprayer_0086.png,sprayer,2,test
sprayer_0087.png,sprayer,2,train
sprayer_0088.png,sprayer,2,train
sprayer_0089.png,sprayer,2,train
sprayer_0090.png,sprayer,2,val
sprayer_0091.png,sprayer,2,train
sprayer_0092.png,sprayer,2,val
sprayer_0093.png,sprayer,2,val
sprayer_0094.png,sprayer,2,train
sprayer_0095.png,sprayer,2,train
sprayer_0096.png,sprayer,2,val
sprayer_0097.png,sprayer,2,test
sprayer_0098.png,sprayer,2,train
sprayer_0099.png,sprayer,2,test
sprayer_0100.png,sprayer,2,test
sprayer_0101.png,sprayer,2,train
sprayer_0102.png,sprayer,2,train
sprayer_0103.png,sprayer,2,test
sprayer_0104.png,sprayer,2,val
sprayer_0105.png,sprayer,2,train
sprayer_0106.png,sprayer,2,val
sprayer_0107.png,sprayer,2,val
sprayer_0108.png,sprayer,2,test
sprayer_0109.png,sprayer,2,train
sprayer_0110.png,sprayer,2,train
sprayer_0111.png,sprayer,2,val
sprayer_0112.png,sprayer,2,val
sprayer_0113.png,sprayer,2,train
sprayer_0114.png,sprayer,2,train
sprayer_0115.png,sprayer,2,train
sprayer_0116.png,sprayer,2,train
sprayer_0117.png,sprayer,2,train
sprayer_0118.png,sprayer,2,train
sprayer_0119.png,sprayer,2,train
sprayer_0120.png,sprayer,2,train
sprayer_0121.png,sprayer,2,val
sprayer_0122.png,sprayer,2,train
sprayer_0123.png,sprayer,2,train
sprayer_0124.png,sprayer,2,train
sprayer_0125.png,sprayer,2,train
sprayer_0126.png,sprayer,2,train
sprayer_0127.png,sprayer,2,train
sprayer_0128.png,sprayer,2,val
sprayer_0129.png,sprayer,2,train
sprayer_0130.png,sprayer,2,test
sprayer_0131.png,sprayer,2,test
sprayer_0132.png,sprayer,2,train
sprayer_0133.png,sprayer,2,train
sprayer_0134.png,sprayer,2,val
sprayer_0135.png,sprayer,2,train
sprayer_0136.png,sprayer,2,train
sprayer_0137.png,sprayer,2,val
sprayer_0138.png,sprayer,2,train
sprayer_0139.png,sprayer,2,train
sprayer_0140.png,sprayer,2,val
sprayer_0141.png,sprayer,2,val
sprayer_0142.png,sprayer,2,train
sprayer_0143.png,sprayer,2,val
sprayer_0144.png,sprayer,2,train
sprayer_0145.png,sprayer,2,val
sprayer_0146.png,sprayer,2,test
sprayer_0147.png,sprayer,2,val
sprayer_0148.png,sprayer,2,test
sprayer_0149.png,sprayer,2,train
sprayer_0150.png,sprayer,2,test
sprayer_0151.png,sprayer,2,train
sprayer_0152.png,sprayer,2,train
sprayer_0153.png,sprayer,2,val
sprayer_0154.png,sprayer,2,train
sprayer_0155.png,sprayer,2,train
sprayer_0156.png,sprayer,2,train
sprayer_0157.png,sprayer,2,train
sprayer_0158.png,sprayer,2,train
sprayer_0159.png,sprayer,2,train
sprayer_0160.png,sprayer,2,train
sprayer_0161.png,sprayer,2,train
sprayer_0162.png,sprayer,2,test
sprayer_0163.png,sprayer,2,val
sprayer_0164.png,sprayer,2,train
sprayer_0165.png,sprayer,2,train
sprayer_0166.png,sprayer,2,train
sprayer_0167.png,sprayer,2,train
sprayer_0168.png,sprayer,2,test
sprayer_0169.png,sprayer,2,train
sprayer_0170.png,sprayer,2,train
sprayer_0171.png,sprayer,2,train
sprayer_0172.png,sprayer,2,val
sprayer_0173.png,sprayer,2,train
sprayer_0174.png,sprayer,2,val
sprayer_0175.png,sprayer,2,train
sprayer_0176.png,sprayer,2,train
sprayer_0177.png,sprayer,2,train
sprayer_0178.png,sprayer,2,train
sprayer_0179.png,sprayer,2,val
sprayer_0180.png,sprayer,2,test
sprayer_0181.png,sprayer,2,train
sprayer_0182.png,sprayer,2,val
sprayer_0183.png,sprayer,2,train
sprayer_0184.png,sprayer,2,train
sprayer_0185.png,sprayer,2,train
sprayer_0186.png,sprayer,2,train
sprayer_0187.png,sprayer,2,test
sprayer_0188.png,sprayer,2,train
sprayer_0189.png,sprayer,2,train
sprayer_0190.png,sprayer,2,train
sprayer_0191.png,sprayer,2,train
sprayer_0192.png,sprayer,2,train
sprayer_0193.png,sprayer,2,train
sprayer_0194.png,sprayer,2,val
sprayer_0195.png,sprayer,2,train
sprayer_0196.png,sprayer,2,val
sprayer_0197.png,sprayer,2,train
sprayer_0198.png,sprayer,2,val
sprayer_0199.png,sprayer,2,val
skidsteer_0000.png,skidsteer,3,test
skidsteer_0001.png,skidsteer,3,train
skidsteer_0002.png,skidsteer,3,train
skidsteer_0003.png,skidsteer,3,val
skidsteer_0004.png,skidsteer,3,test
skidsteer_0005.png,skidsteer,3,train
skidsteer_0006.png,skidsteer,3,val
skidsteer_0007.png,skidsteer,3,train
skidsteer_0008.png,skidsteer,3,train
skidsteer_0009.png,skidsteer,3,val
skidsteer_0010.png,skidsteer,3,train
skidsteer_0011.png,skidsteer,3,train
skidsteer_0012.png,skidsteer,3,val
skidsteer_0013.png,skidsteer,3,test
skidsteer_0014.png,skidsteer,3,train
skidsteer_0015.png,skidsteer,3,train
skidsteer_0016.png,skidsteer,3,train
skidsteer_0017.png,skidsteer,3,train
skidsteer_0018.png,skidsteer,3,train
skidsteer_0019.png,skidsteer,3,val
skidsteer_0020.png,skidsteer,3,train
skidsteer_0021.png,skidsteer,3,train
skidsteer_0022.png,skidsteer,3,train
skidsteer_0023.png,skidsteer,3,train
skidsteer_0024.png,skidsteer,3,train
skidsteer_0025.png,skidsteer,3,train
skidsteer_0026.png,skidsteer,3,train
skidsteer_0027.png,skidsteer,3,val
skidsteer_0028.png,skidsteer,3,train
skidsteer_0029.png,skidsteer,3,train
skidsteer_0030.png,skidsteer,3,train
skidsteer_0031.png,skidsteer,3,train
skidsteer_0032.png,skidsteer,3,train
skidsteer_0033.png,skidsteer,3,train
skidsteer_0034.png,skidsteer,3,train
skidsteer_0035.png,skidsteer,3,test
skidsteer_0036.png,skidsteer,3,val
skidsteer_0037.png,skidsteer,3,test
skidsteer_0038.png,skidsteer,3,train
skidsteer_0039.png,skidsteer,3,train
skidsteer_0040.png,skidsteer,3,train
skidsteer_0041.png,skidsteer,3,test
skidsteer_0042.png,skidsteer,3,train
skidsteer_0043.png,skidsteer,3,val
skidsteer_0044.png,skidsteer,3,train
skidsteer_0045.png,skidsteer,3,train
skidsteer_0046.png,skidsteer,3,val
skidsteer_0047.png,skidsteer,3,train
skidsteer_0048.png,skidsteer,3,train
skidsteer_0049.png,skidsteer,3,train
skidsteer_0050.png,skidsteer,3,train
skidsteer_0051.png,skidsteer,3,train
skidsteer_0052.png,skidsteer,3,val
skidsteer_0053.png,skidsteer,3,val
skidsteer_0054.png,skidsteer,3,train
skidsteer_0055.png,skidsteer,3,val
skidsteer_0056.png,skidsteer,3,train
skidsteer_0057.png,skidsteer,3,val
skidsteer_0058.png,skidsteer,3,test
skidsteer_0059.png,skidsteer,3,train
skidsteer_0060.png,skidsteer,3,val
skidsteer_0061.png,skidsteer,3,train
skidsteer_0062.png,skidsteer,3,train
skidsteer_0063.png,skidsteer,3,train
skidsteer_0064.png,skidsteer,3,val
skidsteer_0065.png,skidsteer,3,val
skidsteer_0066.png,skidsteer,3,val
skidsteer_0067.png,skidsteer,3,train
skidsteer_0068.png,skidsteer,3,train
skidsteer_0069.png,skidsteer,3,val
skidsteer_0070.png,skidsteer,3,train
skidsteer_0071.png,skidsteer,3,train
skidsteer_0072.png,skidsteer,3,train
skidsteer_0073.png,skidsteer,3,train
skidsteer_0074.png,skidsteer,3,train
skidsteer_0075.png,skidsteer,3,train
skidsteer_0076.png,skidsteer,3,train
skidsteer_0077.png,skidsteer,3,test
skidsteer_0078.png,skidsteer,3,test
skidsteer_0079.png,skidsteer,3,train
skidsteer_0080.png,skidsteer,3,train
skidsteer_0081.png,skidsteer,3,train
skidsteer_0082.png,skidsteer,3,train
skidsteer_0083.png,skidsteer,3,train
skidsteer_0084.png,skidsteer,3,train
skidsteer_0085.png,skidsteer,3,train
skidsteer_0086.png,skidsteer,3,train
skidsteer_0087.png,skidsteer,3,train
skidsteer_0088.png,skidsteer,3,train
skidsteer_0089.png,skidsteer,3,val
skidsteer_0090.png,skidsteer,3,val
skidsteer_0091.png,skidsteer,3,train
skidsteer_0092.png,skidsteer,3,train
skidsteer_0093.png,skidsteer,3,train
skidsteer_0094.png,skidsteer,3,train
skidsteer_0095.png,skidsteer,3,train
skidsteer_0096.png,skidsteer,3,train
skidsteer_0097.png,skidsteer,3,val
skidsteer_0098.png,skidsteer,3,train
skidsteer_0099.png,skidsteer,3,train
skidsteer_0100.png,skidsteer,3,train
skidsteer_0101.png,skidsteer,3,train
skidsteer_0102.png,skidsteer,3,train
skidsteer_0103.png,skidsteer,3,train
skidsteer_0104.png,skidsteer,3,train
skidsteer_0105.png,skidsteer,3,train
skidsteer_0106.png,skidsteer,3,val
skidsteer_0107.png,skidsteer,3,val
skidsteer_0108.png,skidsteer,3,test
skidsteer_0109.png,skidsteer,3,train
skidsteer_0110.png,skidsteer,3,val
skidsteer_0111.png,skidsteer,3,train
skidsteer_0112.png,skidsteer,3,train
skidsteer_0113.png,skidsteer,3,train
skidsteer_0114.png,skidsteer,3,train
skidsteer_0115.png,skidsteer,3,train
skidsteer_0116.png,skidsteer,3,train
skidsteer_0117.png,skidsteer,3,train
skidsteer_0118.png,skidsteer,3,train
skidsteer_0119.png,skidsteer,3,train
skidsteer_0120.png,skidsteer,3,val
skidsteer_0121.png,skidsteer,3,train
skidsteer_0122.png,skidsteer,3,train
skidsteer_0123.png,skidsteer,3,test
skidsteer_0124.png,skidsteer,3,test
skidsteer_0125.png,skidsteer,3,train
skidsteer_0126.png,skidsteer,3,val
skidsteer_0127.png,skidsteer,3,train
skidsteer_0128.png,skidsteer,3,val
skidsteer_0129.png,skidsteer,3,train
skidsteer_0130.png,skidsteer,3,train
skidsteer_0131.png,skidsteer,3,train
skidsteer_0132.png,skidsteer,3,val
skidsteer_0133.png,skidsteer,3,train
skidsteer_0134.png,skidsteer,3,train
skidsteer_0135.png,skidsteer,3,train
skidsteer_0136.png,skidsteer,3,train
skidsteer_0137.png,skidsteer,3,train
skidsteer_0138.png,skidsteer,3,val
skidsteer_0139.png,skidsteer,3,train
skidsteer_0140.png,skidsteer,3,train
skidsteer_0141.png,skidsteer,3,train
skidsteer_0142.png,skidsteer,3,train
skidsteer_0143.png,skidsteer,3,val
skidsteer_0144.png,skidsteer,3,train
skidsteer_0145.png,skidsteer,3,train
skidsteer_0146.png,skidsteer,3,train
skidsteer_0147.png,skidsteer,3,train
skidsteer_0148.png,skidsteer,3,train
skidsteer_0149.png,skidsteer,3,train
skidsteer_0150.png,skidsteer,3,train
skidsteer_0151.png,skidsteer,3,train
skidsteer_0152.png,skidsteer,3,train
skidsteer_0153.png,skidsteer,3,train
skidsteer_0154.png,skidsteer,3,test
skidsteer_0155.png,skidsteer,3,train
skidsteer_0156.png,skidsteer,3,train
skidsteer_0157.png,skidsteer,3,train
skidsteer_0158.png,skidsteer,3,test
skidsteer_0159.png,skidsteer,3,train
skidsteer_0160.png,skidsteer,3,train
skidsteer_0161.png,skidsteer,3,train
skidsteer_0162.png,skidsteer,3,val
skidsteer_0163.png,skidsteer,3,train
skidsteer_0164.png,skidsteer,3,train
skidsteer_0165.png,skidsteer,3,train
skidsteer_0166.png,skidsteer,3,test
skidsteer_0167.png,skidsteer,3,train
skidsteer_0168.png,skidsteer,3,test
skidsteer_0169.png,skidsteer,3,train
skidsteer_0170.png,skidsteer,3,val
skidsteer_0171.png,skidsteer,3,train
skidsteer_0172.png,skidsteer,3,train
skidsteer_0173.png,skidsteer,3,val
skidsteer_0174.png,skidsteer,3,train
skidsteer_0175.png,skidsteer,3,test
skidsteer_0176.png,skidsteer,3,train
skidsteer_0177.png,skidsteer,3,train
skidsteer_0178.png,skidsteer,3,val
